Date,Open,High,Low,Close,Volume,label
2015-11-24,37.6,37.764,36.8815,37.414,46682000,37.5805
2015-11-25,37.407,37.6,37.303,37.4075,22444000,37.473
2015-11-27,37.423,37.6705,37.3745,37.513,16770000,36.9435
2015-11-30,37.4405,37.7465,37.0635,37.13,41952000,37.3885
2015-12-01,37.3555,38.4475,37.335,38.352,42692420,37.17
2015-12-02,38.445,38.798,37.948,38.119,44604000,37.9045
2015-12-03,38.3005,38.4495,37.2815,37.627,51812020,37.4715
2015-12-04,37.655,38.4245,37.5,38.3405,55144000,36.9655
2015-12-07,38.3885,38.4365,37.7545,38.1625,36246000,37.3885
2015-12-08,37.8945,38.24,37.71,38.1185,36589500,37.5
2015-12-09,37.9585,38.2115,36.85,37.5805,53998000,37.5155
2015-12-10,37.6425,37.7925,37.1915,37.473,39766000,37.42
2015-12-11,37.058,37.2855,36.8375,36.9435,44488000,38.1255
2015-12-14,37.0895,37.4365,36.2085,37.3885,48378240,38.83
2015-12-15,37.65,37.904,37.1505,37.17,53324000,38.55
2015-12-16,37.5,38.0295,36.9715,37.9045,39864000,37.944
2015-12-17,38.121,38.134,37.45,37.4715,31068000,37.092
2015-12-18,37.3255,37.7065,36.9075,36.9655,62974000,37.129
2015-12-21,37.3065,37.5,37.0,37.3885,30514000,37.181
2015-12-22,37.5825,37.7425,37.2765,37.5,27308400,36.3195
2015-12-23,37.6735,37.7105,37.2,37.5155,31334000,35.7235
2015-12-24,37.4775,37.5675,37.331,37.42,10544460,35.8015
2015-12-28,37.646,38.1495,37.476,38.1255,30314320,36.3035
2015-12-29,38.3345,38.999,38.3215,38.83,35300240,35.028
2015-12-30,38.83,38.88,38.345,38.55,17363480,35.736
2015-12-31,38.475,38.475,37.917,37.944,21400960,34.7225
2016-01-04,37.15,37.203,36.5629,37.092,45179320,35.0895
2016-01-05,37.3225,37.6,36.932,37.129,27193700,34.9225
2016-01-06,36.5,37.359,36.446,37.181,35507880,35.3295
2016-01-07,36.5155,36.925,35.953,36.3195,50191120,36.2625
2016-01-08,36.5725,36.6615,35.65,35.7235,46779440,35.5835
2016-01-11,35.8305,35.9428,35.177,35.8015,41812420,35.652
2016-01-12,36.084,36.4375,35.8658,36.3035,35631680,34.9995
2016-01-13,36.5425,36.737,34.9305,35.028,34277940,36.548
2016-01-14,35.269,36.0962,34.455,35.736,38479640,37.1475
2016-01-15,34.6145,35.337,34.2685,34.7225,52901580,37.6
2016-01-19,35.165,35.499,34.6705,35.0895,45360000,38.2325
2016-01-20,34.4305,35.3425,33.663,34.9225,63844940,36.3475
2016-01-21,35.109,35.9595,34.723,35.3295,46170560,35.4005
2016-01-22,36.18,36.4065,36.006,36.2625,36822020,34.1785
2016-01-25,36.179,36.484,35.5005,35.5835,31779120,34.137
2016-01-26,35.6925,35.914,35.324,35.652,25030680,33.9055
2016-01-27,35.6835,35.9118,34.7195,34.9995,23635800,34.206
2016-01-28,36.111,36.6845,35.6175,36.548,47415200,34.1555
2016-01-29,36.5765,37.2495,36.34,37.1475,49813120,34.12
2016-02-01,37.523,37.893,37.1635,37.6,60306060,34.55
2016-02-02,39.225,39.4935,38.2325,38.2325,100195440,35.42
2016-02-03,38.511,38.725,36.025,36.3475,115068320,34.8675
2016-02-04,36.1405,36.35,35.093,35.4005,96255860,35.0455
2016-02-05,35.1935,35.1995,34.0075,34.1785,77278960,35.323
2016-02-08,33.3925,34.2015,33.153,34.137,62359840,34.7925
2016-02-09,33.616,34.995,33.4385,33.9055,53264380,34.978
2016-02-10,34.343,35.0655,34.1065,34.206,40616580,35.2875
2016-02-11,33.75,34.4675,33.4434,34.1555,43099240,35.2535
2016-02-12,34.513,34.6875,33.93,34.12,39660380,34.8885
2016-02-16,34.649,34.9,34.2525,34.55,42736480,35.9405
2016-02-17,34.95,35.4875,34.569,35.42,36708220,35.9425
2016-02-18,35.5,35.6175,34.8015,34.8675,25757100,35.621
2016-02-19,34.7515,35.154,34.7025,35.0455,22693300,35.5445
2016-02-22,35.3725,35.662,35.1255,35.323,28212260,34.758
2016-02-23,35.0725,35.42,34.679,34.7925,28103600,34.6985
2016-02-24,34.446,35.0,34.039,34.978,26364420,35.262
2016-02-25,35.0005,35.299,34.5293,35.2875,22665480,35.641
2016-02-26,35.429,35.6715,35.043,35.2535,41218840,36.341
2016-02-29,35.016,35.5445,34.884,34.8885,29345340,36.5245
2016-03-01,35.181,35.9405,34.9885,35.9405,29076500,36.4165
2016-03-02,35.95,36.0,35.6,35.9425,21654620,36.8045
2016-03-03,35.934,35.9725,35.301,35.621,37916560,36.889
2016-03-04,35.7495,35.8245,35.301,35.5445,26126120,36.88
2016-03-07,35.345,35.4046,34.345,34.758,54697940,37.1045
2016-03-08,34.4295,35.1895,34.267,34.6985,27579340,37.0375
2016-03-09,34.9235,35.284,34.7,35.262,23591040,36.903
2016-03-10,35.406,35.822,35.168,35.641,56670500,36.765
2016-03-11,36.0,36.346,35.8562,36.341,33215980,36.6765
2016-03-14,36.3405,36.775,36.2575,36.5245,34365040,37.2385
2016-03-15,36.346,36.6145,36.2385,36.4165,34419300,37.5265
2016-03-16,36.3185,36.8735,36.2255,36.8045,32487400,37.2475
2016-03-17,36.8225,37.1535,36.8,36.889,37216680,37.4955
2016-03-18,37.093,37.1,36.5915,36.88,59614180,37.2645
2016-03-21,36.825,37.125,36.6758,37.1045,36730060,36.89
2016-03-22,36.873,37.25,36.873,37.0375,25394980,37.2845
2016-03-23,37.118,37.286,36.8075,36.903,28641980,37.014
2016-03-24,36.6005,36.8874,36.55,36.765,31897820,36.9575
2016-03-28,36.8395,36.9495,36.625,36.6765,18356860,36.805
2016-03-29,36.7295,37.3625,36.438,37.2385,27041560,37.1545
2016-03-30,37.505,37.894,37.437,37.5265,24778660,37.586
2016-03-31,37.4625,37.5425,37.047,37.2475,22602660,37.66
2016-04-01,36.93,37.517,36.85,37.4955,21973640,37.95
2016-04-04,37.503,37.64,37.1215,37.2645,15673300,38.3305
2016-04-05,36.9,37.14,36.7685,36.89,19408280,37.6965
2016-04-06,36.7885,37.312,36.778,37.2845,14536880,37.6335
2016-04-07,37.2685,37.35,36.814,37.014,20726220,37.957
2016-04-08,37.1985,37.2725,36.7775,36.9575,25090540,35.9385
2016-04-11,37.151,37.25,36.8025,36.805,16369280,36.1575
2016-04-12,36.9,37.1915,36.5505,37.1545,22831560,35.407
2016-04-13,37.458,37.719,37.213,37.586,24056700,35.292
2016-04-14,37.7005,37.8655,37.6352,37.66,16308340,34.551
2016-04-15,37.699,38.05,37.6347,37.95,31046940,34.6505
2016-04-18,38.023,38.4025,37.865,38.3305,28842460,34.9105
2016-04-19,38.4755,38.495,37.4665,37.6965,26106520,34.618
2016-04-20,37.9,37.9066,37.5005,37.6335,21654780,34.785
2016-04-21,37.769,38.0215,37.4775,37.957,30929600,35.0705
2016-04-22,36.315,36.806,35.6805,35.9385,109344120,35.556
2016-04-25,35.805,36.1965,35.7795,36.1575,26247620,35.645
2016-04-26,36.271,36.2883,35.1513,35.407,40204480,36.159
2016-04-27,35.3645,35.449,34.6183,35.292,56452880,35.7645
2016-04-28,35.413,35.7085,34.4775,34.551,43355120,35.6655
2016-04-29,34.535,34.881,34.45,34.6505,39525740,35.5415
2016-05-02,34.8815,35.032,34.55,34.9105,22691840,35.8245
2016-05-03,34.8435,34.892,34.6,34.618,20121240,35.3145
2016-05-04,34.5245,34.9875,34.4505,34.785,23333400,35.3315
2016-05-05,34.885,35.116,34.786,35.0705,24298400,35.016
2016-05-06,34.919,35.593,34.9054,35.556,31798480,35.487
2016-05-09,35.6,35.9355,35.5,35.645,26615000,35.212
2016-05-10,35.8375,36.175,35.786,36.159,29815640,36.0045
2016-05-11,36.1705,36.224,35.64,35.7645,24512560,36.2635
2016-05-12,35.853,35.9625,35.45,35.6655,17303780,36.206
2016-05-13,35.5965,35.8331,35.463,35.5415,17074020,36.633
2016-05-16,35.4565,35.924,35.2825,35.8245,25349700,36.7775
2016-05-17,35.7995,36.076,35.2055,35.3145,36025720,36.7075
2016-05-18,35.1835,35.58,35.0315,35.3315,24014480,36.52
2016-05-19,35.118,35.3,34.84,35.016,21574140,36.117
2016-05-20,35.081,35.729,35.026,35.487,26539640,35.8275
2016-05-23,35.3265,35.5739,35.209,35.212,17468760,35.8325
2016-05-24,35.343,36.0485,35.343,36.0045,25328600,36.414
2016-05-25,36.038,36.3755,35.9852,36.2635,29139000,36.429
2016-05-26,36.1435,36.4165,36.014,36.206,22397160,35.9695
2016-05-27,36.2005,36.6968,36.2,36.633,30842060,35.918
2016-05-31,36.587,36.9865,36.563,36.7775,24542620,35.9135
2016-06-01,36.7265,36.8605,36.533,36.7075,23289420,35.946
2016-06-02,36.625,36.651,36.2085,36.52,17919060,35.5185
2016-06-03,36.4635,36.4745,36.028,36.117,17320080,34.586
2016-06-06,36.2455,36.2455,35.7305,35.8275,22400780,34.6855
2016-06-07,35.992,36.099,35.8275,35.8325,22319420,34.797
2016-06-08,36.198,36.4285,36.029,36.414,23008720,34.884
2016-06-09,36.1435,36.477,36.1168,36.429,15259900,35.0935
2016-06-10,35.9735,36.2945,35.8215,35.9695,14697520,33.761
2016-06-13,35.8255,36.272,35.8255,35.918,13995280,33.413
2016-06-14,35.824,36.1235,35.656,35.9135,25433620,34.002
2016-06-15,35.95,36.123,35.8655,35.946,15024180,34.2055
2016-06-16,35.7455,35.8325,35.163,35.5185,25887880,34.605
2016-06-17,35.4325,35.441,34.4226,34.586,48189840,34.9605
2016-06-20,34.9385,35.124,34.6705,34.6855,34888920,34.7475
2016-06-21,34.92,35.1385,34.6005,34.797,27389380,34.8885
2016-06-22,34.953,35.043,34.6541,34.884,12785380,34.768
2016-06-23,34.8725,35.0975,34.35,35.0935,30148060,35.2815
2016-06-24,33.7585,34.47,33.6725,33.761,58097460,35.7545
2016-06-27,33.55,33.615,33.1642,33.413,47774200,36.032
2016-06-28,33.9485,34.0165,33.65,34.002,24421540,35.849
2016-06-29,34.15,34.3714,34.0705,34.2055,35634980,36.0475
2016-06-30,34.2735,34.616,34.1825,34.605,22125360,35.9855
2016-07-01,34.61,35.0325,34.6065,34.9605,18206520,36.689
2016-07-05,34.803,34.847,34.444,34.7475,20225240,36.848
2016-07-06,34.499,35.084,34.4545,34.8885,23216640,37.0595
2016-07-07,34.904,34.91,34.4108,34.768,18000620,36.9315
2016-07-08,34.975,35.2855,34.8217,35.2815,23989960,37.137
2016-07-11,35.4025,35.8255,35.362,35.7545,18671040,36.9885
2016-07-12,35.956,36.147,35.7955,36.032,18304880,36.921
2016-07-13,36.181,36.2,35.8425,35.849,12205760,37.0885
2016-07-14,36.079,36.1105,35.9015,36.0475,11823540,37.2955
2016-07-15,36.2865,36.287,35.9527,35.9855,16763580,38.4395
2016-07-18,36.1355,36.8065,36.0595,36.689,21697440,38.644
2016-07-19,36.4945,36.8495,36.45,36.848,21217460,38.553
2016-07-20,36.8665,37.1065,36.855,37.0595,17667440,38.659
2016-07-21,37.018,37.0845,36.7916,36.9315,13032820,38.5805
2016-07-22,37.093,37.162,36.828,37.137,18469740,39.1005
2016-07-25,37.0335,37.1305,36.875,36.9885,14853060,39.088
2016-07-26,36.952,37.0845,36.7135,36.921,16018620,39.213
2016-07-27,36.914,37.223,36.85,37.0885,17430040,39.234
2016-07-28,37.352,37.4325,36.965,37.2955,51003360,39.2425
2016-07-29,38.6355,38.9275,38.3385,38.4395,54662640,39.161
2016-08-01,38.0545,39.0215,38.0545,38.644,39002920,39.122
2016-08-02,38.4345,38.792,38.3925,38.553,23540240,38.8565
2016-08-03,38.359,38.6605,38.341,38.659,17421480,38.9955
2016-08-04,38.611,38.7035,38.4397,38.5805,15265220,38.875
2016-08-05,38.689,39.152,38.617,39.1005,20339660,38.771
2016-08-08,39.1,39.1315,38.9046,39.088,17941920,38.6075
2016-08-09,39.055,39.447,39.0285,39.213,18453180,38.604
2016-08-10,39.1875,39.3406,39.1389,39.234,11272780,38.482
2016-08-11,39.25,39.4875,39.1485,39.2425,12845400,38.4705
2016-08-12,39.075,39.1698,39.02,39.161,11938360,38.477
2016-08-15,39.1875,39.3745,39.0055,39.122,15052940,38.6075
2016-08-16,39.015,39.049,38.6722,38.8565,12484080,38.4545
2016-08-17,38.866,39.0405,38.6765,38.9955,12571200,38.356
2016-08-18,39.0005,39.143,38.85,38.875,11861740,38.439
2016-08-19,38.75,38.855,38.6565,38.771,12038560,38.573
2016-08-22,38.6635,38.727,38.5025,38.6075,13342860,39.004
2016-08-23,38.774,38.822,38.5892,38.604,12730020,39.0175
2016-08-24,38.529,38.725,38.3535,38.482,14836080,38.766
2016-08-25,38.35,38.5945,38.1592,38.4705,12680060,37.983
2016-08-26,38.45,38.804,38.2925,38.477,20429020,38.451
2016-08-29,38.437,38.7495,38.3308,38.6075,12088120,37.9845
2016-08-30,38.4665,38.7233,38.342,38.4545,15742760,38.1245
2016-08-31,38.3505,38.4545,38.269,38.356,15031820,38.605
2016-09-01,38.4625,38.551,38.215,38.439,12373840,38.444
2016-09-02,38.6505,38.696,38.4205,38.573,15485120,38.285
2016-09-06,38.6725,39.1,38.55,39.004,24789020,38.5705
2016-09-07,39.0,39.1365,38.81,39.0175,11804660,38.811
2016-09-08,38.9295,39.0175,38.679,38.766,14150620,39.3605
2016-09-09,38.505,38.6622,37.983,37.983,31423100,39.345
2016-09-12,37.7565,38.5145,37.7,38.451,23520820,38.71
2016-09-13,38.224,38.311,37.79,37.9845,18248640,39.1505
2016-09-14,37.9805,38.384,37.9555,38.1245,14936320,39.078
2016-09-15,38.1445,38.69,37.998,38.605,20565700,38.7505
2016-09-16,38.4875,38.4875,38.233,38.444,29724420,38.8645
2016-09-19,38.621,38.7,38.2221,38.285,15201040,38.628
2016-09-20,38.45,38.6665,38.4265,38.5705,13228460,38.8215
2016-09-21,38.633,38.858,38.415,38.811,15616820,38.8235
2016-09-22,39.0,39.4925,38.922,39.3605,19714640,38.843
2016-09-23,39.3295,39.4465,39.2075,39.345,24226100,38.754
2016-09-26,39.137,39.137,38.6535,38.71,23745380,39.297
2016-09-27,38.775,39.2995,38.7154,39.1505,15058600,39.1535
2016-09-28,38.8925,39.0905,38.7485,39.078,16882120,39.307
2016-09-29,39.072,39.29,38.7116,38.7505,24255760,38.9095
2016-09-30,38.8165,39.047,38.7045,38.8645,27117400,38.9265
2016-10-03,38.7125,38.8033,38.475,38.628,21114480,38.998
2016-10-04,38.8015,38.9355,38.6445,38.8215,16883580,39.763
2016-10-05,38.9655,39.1035,38.7825,38.8235,17602640,40.078
2016-10-06,38.95,39.024,38.777,38.843,16163940,39.8485
2016-10-07,38.983,38.983,38.5375,38.754,13603080,39.969
2016-10-10,38.8855,39.469,38.7935,39.297,17421300,40.6555
2016-10-11,39.333,39.614,39.029,39.1535,18424340,40.3835
2016-10-12,39.188,39.4065,39.103,39.307,14628940,39.9535
2016-10-13,39.061,39.061,38.65,38.9095,17959840,39.7675
2016-10-14,39.0825,39.1975,38.8,38.9265,11740720,39.7685
2016-10-17,38.99,39.2925,38.875,38.998,15531680,39.227
2016-10-18,39.3925,40.0805,39.2782,39.763,39103300,39.1805
2016-10-19,39.943,40.2315,39.8817,40.078,24301600,38.435
2016-10-20,40.165,40.1985,39.8015,39.8485,30749600,38.1065
2016-10-21,39.75,39.975,39.7,39.969,15609100,38.101
2016-10-24,40.245,40.759,40.241,40.6555,31946040,39.126
2016-10-25,40.834,40.834,40.257,40.3835,30688260,39.5255
2016-10-26,40.317,40.349,39.816,39.9535,31368280,39.2655
2016-10-27,40.05,40.1745,39.575,39.7675,40317260,38.128
2016-10-28,40.4175,40.7745,39.6795,39.7685,79712520,37.701
2016-10-31,39.7735,39.843,39.2,39.227,48545680,36.804
2016-11-01,39.1445,39.4745,38.777,39.1805,48127120,37.9245
2016-11-02,38.91,39.0825,38.1725,38.435,38368280,38.224
2016-11-03,38.3625,38.4975,37.9515,38.1065,38863500,38.5615
2016-11-04,37.533,38.518,37.528,38.101,42696240,38.027
2016-11-07,38.725,39.2595,38.6275,39.126,29550860,38.46
2016-11-08,39.17,39.7816,39.0095,39.5255,26215140,38.4135
2016-11-09,38.997,39.5614,38.5835,39.2655,47518520,38.0495
2016-11-10,39.5585,39.5585,37.609,38.128,92933360,38.084
2016-11-11,37.827,38.039,37.519,37.701,46299800,38.412
2016-11-14,37.78,37.8925,36.377,36.804,73087700,38.542
2016-11-15,37.3485,38.2208,37.3485,37.9245,47680020,37.902
2016-11-16,37.76,38.318,37.5255,38.224,28867140,37.396
2016-11-17,38.346,38.635,38.2115,38.5615,24094700,37.525
2016-11-18,38.5685,38.75,38.0,38.027,30222860,38.126
2016-11-21,38.1305,38.485,38.03,38.46,25569600,37.9555
2016-11-22,38.6315,38.848,38.35,38.4135,30983900,38.5595
2016-11-23,38.3865,38.4142,37.7625,38.0495,28677980,38.82
2016-11-25,38.213,38.25,38.026,38.084,11235200,39.4645
2016-11-28,38.0,38.9765,37.99,38.412,41549300,39.4635
2016-11-29,38.5765,38.925,38.412,38.542,31454960,39.805
2016-11-30,38.5035,38.6495,37.7415,37.902,46405840,39.8535
2016-12-01,37.872,37.9925,36.8512,37.396,59366860,39.8925
2016-12-02,37.2295,37.7,37.155,37.525,28493940,39.54
2016-12-05,37.8855,38.195,37.645,38.126,26639360,39.7075
2016-12-06,38.2365,38.4415,37.867,37.9555,32292120,39.821
2016-12-07,38.05,38.568,37.79,38.5595,34061160,39.729
2016-12-08,38.624,38.909,38.3615,38.82,26751620,39.563
2016-12-09,39.0,39.4715,38.951,39.4645,35140600,39.4955
2016-12-12,39.252,39.5625,39.2178,39.4635,41684920,39.5775
2016-12-13,39.695,40.219,39.667,39.805,41439320,39.2525
2016-12-14,39.87,40.2,39.7005,39.8535,31988280,39.1395
2016-12-15,39.867,40.15,39.646,39.8925,30204800,38.591
2016-12-16,40.02,40.0428,39.518,39.54,40855360,39.307
2016-12-19,39.511,39.883,39.3135,39.7075,21640920,39.345
2016-12-20,39.838,39.9325,39.6635,39.821,18243820,39.7015
2016-12-21,39.792,39.8338,39.355,39.729,22745220,40.3075
2016-12-22,39.618,39.666,39.429,39.563,18092040,40.3325
2016-12-23,39.545,39.637,39.364,39.4955,12119080,40.24
2016-12-27,39.534,39.893,39.3829,39.5775,15491540,40.3955
2016-12-28,39.685,39.7115,39.16,39.2525,19414280,40.318
2016-12-29,39.1665,39.2965,38.946,39.1395,14764060,40.394
2016-12-30,39.1375,39.139,38.5205,38.591,35399000,40.2305
2017-01-03,38.9405,39.4815,38.79,39.307,32108920,40.3035
2017-01-04,39.418,39.567,39.158,39.345,21042500,40.1088
2017-01-05,39.304,39.724,39.251,39.7015,22290240,40.251
2017-01-06,39.763,40.395,39.6102,40.3075,31356420,40.9655
2017-01-09,40.32,40.4983,40.1415,40.3325,24607420,41.1935
2017-01-10,40.393,40.4565,40.1755,40.24,19954600,41.7835
2017-01-11,40.25,40.4075,40.0685,40.3955,20824880,41.6075
2017-01-12,40.357,40.3695,39.9585,40.318,25573900,41.1655
2017-01-13,40.374,40.5612,40.3345,40.394,21344800,40.116
2017-01-17,40.354,40.357,40.0185,40.2305,22831540,39.8395
2017-01-18,40.2905,40.3103,40.0495,40.3035,23913380,39.7848
2017-01-19,40.256,40.474,40.09,40.1088,17898420,39.9265
2017-01-20,40.3455,40.3455,40.0845,40.251,31383920,40.0745
2017-01-23,40.3625,41.0435,40.187,40.9655,36235560,40.067
2017-01-24,41.115,41.295,40.891,41.1935,28402660,40.3485
2017-01-25,41.481,41.7885,41.253,41.7835,29144880,40.419
2017-01-26,41.8905,41.9,41.3505,41.6075,47494620,40.478
2017-01-27,41.7355,42.0975,41.022,41.1655,57344820,40.6835
2017-01-30,40.733,40.792,39.99,40.116,62365780,40.962
2017-01-31,39.843,40.0625,39.526,39.8395,40524240,41.0195
2017-02-01,39.984,40.0595,39.5595,39.7848,39472400,40.949
2017-02-02,39.69,40.135,39.6,39.9265,28337060,41.208
2017-02-03,40.1495,40.3,40.0185,40.0745,29268960,41.4035
2017-02-06,39.985,40.0835,39.7625,40.067,22499100,41.583
2017-02-07,40.1995,40.525,40.089,40.3485,24506720,41.538
2017-02-08,40.35,40.592,40.1595,40.419,22550860,41.5665
2017-02-09,40.4755,40.533,40.227,40.478,19139960,41.432
2017-02-10,40.585,40.7625,40.489,40.6835,22047780,41.464
2017-02-13,40.8,41.048,40.7745,40.962,22666200,41.1605
2017-02-14,40.95,41.15,40.8,41.0195,18579700,41.762
2017-02-15,40.968,41.15,40.9235,40.949,24895460,41.5315
2017-02-16,40.9965,41.22,40.949,41.208,25333500,41.454
2017-02-17,41.151,41.4035,41.0828,41.4035,27723880,41.378
2017-02-21,41.433,41.6725,41.4175,41.583,22958180,41.5955
2017-02-22,41.433,41.6625,41.432,41.538,18039380,41.7685
2017-02-23,41.506,41.623,41.144,41.5665,23856400,41.934
2017-02-24,41.3865,41.45,41.21,41.432,27530920,42.1625
2017-02-27,41.2275,41.525,41.2,41.464,20975640,42.277
2017-02-28,41.2805,41.427,41.01,41.1605,32773540,42.281
2017-03-01,41.4425,41.8128,41.363,41.762,28253900,42.36
2017-03-02,41.6925,41.7255,41.482,41.5315,15915620,42.439
2017-03-03,41.528,41.568,41.2875,41.454,17633700,42.606
2017-03-06,41.3475,41.444,41.12,41.378,19097040,42.42
2017-03-07,41.37,41.6705,41.326,41.5955,19666980,41.523
2017-03-08,41.6755,41.9075,41.5895,41.7685,18310400,41.4795
2017-03-09,41.8,42.1,41.7105,41.934,24611820,40.879
2017-03-10,42.164,42.2455,41.975,42.1625,33374660,40.7215
2017-03-13,42.3876,42.4342,42.1625,42.277,24472940,40.9755
2017-03-14,42.182,42.362,42.04,42.281,15603960,41.046
2017-03-15,42.3795,42.4315,42.0385,42.36,27629480,41.5705
2017-03-16,42.4515,42.5425,42.3065,42.439,19551200,41.575
2017-03-17,42.5805,42.67,42.3555,42.606,32254480,41.48
2017-03-20,42.5005,42.511,42.2575,42.42,24630420,41.9275
2017-03-21,42.57,42.675,41.451,41.523,49269680,41.7285
2017-03-22,41.5955,41.7775,41.359,41.4795,28029300,41.5705
2017-03-23,41.05,41.1285,40.6128,40.879,69741120,41.394
2017-03-24,41.004,41.0965,40.4445,40.7215,38851860,41.2335
2017-03-27,40.3475,41.0815,40.1685,40.9755,36118660,41.2365
2017-03-28,41.0205,41.2995,40.7014,41.046,30544960,41.1675
2017-03-29,41.25,41.6382,41.119,41.5705,25943840,41.216
2017-03-30,41.675,41.684,41.45,41.575,20852560,41.178
2017-03-31,41.4485,41.582,41.3695,41.48,24105120,41.8585
2017-04-03,41.461,42.0425,41.461,41.9275,33430060,41.841
2017-04-04,41.568,41.759,41.4518,41.7285,20620240,41.9105
2017-04-05,41.7755,42.1225,41.536,41.5705,30191700,42.0825
2017-04-06,41.62,41.8195,41.323,41.394,24592900,42.1595
2017-04-07,41.398,41.4242,41.0256,41.2335,21145060,43.138
2017-04-10,41.2695,41.4675,41.1885,41.2365,17774300,43.615
2017-04-11,41.2355,41.3714,40.851,41.1675,21594640,43.5865
2017-04-12,41.0965,41.333,41.051,41.216,17179720,43.7125
2017-04-13,41.107,41.319,41.072,41.178,19116600,45.298
2017-04-17,41.2505,41.8875,41.2235,41.8585,16671860,45.6285
2017-04-18,41.711,41.9465,41.6355,41.841,15464280,45.822
2017-04-19,41.9895,42.111,41.8145,41.9105,18724200,46.352
2017-04-20,42.072,42.26,41.966,42.0825,18669020,46.583
2017-04-21,42.144,42.194,42.03,42.1595,25131240,46.3565
2017-04-24,42.56,43.1725,42.493,43.138,27436620,46.715
2017-04-25,43.25,43.75,43.1405,43.615,33433420,46.6085
2017-04-26,43.7115,43.8025,43.3874,43.5865,24719340,46.439
2017-04-27,43.68,43.77,43.519,43.7125,40293540,46.53
2017-04-28,45.533,45.8425,45.2885,45.298,65525100,46.611
2017-05-01,45.097,45.784,45.0725,45.6285,42314020,46.854
2017-05-02,45.481,46.0385,45.4726,45.822,30904900,47.15
2017-05-03,45.743,46.405,45.6272,46.352,29961020,45.981
2017-05-04,46.3035,46.7965,46.2295,46.583,28439680,46.512
2017-05-05,46.677,46.745,46.26,46.3565,38225500,46.7005
2017-05-08,46.306,46.8462,46.263,46.715,26581920,47.093
2017-05-09,46.8475,46.875,46.4765,46.6085,31626740,47.441
2017-05-10,46.599,46.6,46.258,46.439,23478020,47.748
2017-05-11,46.266,46.6265,46.1515,46.53,16700560,48.477
2017-05-12,46.5765,46.672,46.3925,46.611,21007540,48.5735
2017-05-15,46.6475,46.9125,46.467,46.854,22092920,48.794
2017-05-16,47.0,47.1555,46.879,47.15,19365760,48.243
2017-05-17,46.7835,46.9666,45.907,45.981,47159680,48.3475
2017-05-18,46.05,46.6585,45.9375,46.512,31937940,48.78
2017-05-19,46.5735,46.8877,46.55,46.7005,27796600,49.184
2017-05-22,46.75,47.0942,46.75,47.093,22378140,48.836
2017-05-23,47.396,47.5734,47.1288,47.441,25388840,49.054
2017-05-24,47.649,47.7545,47.475,47.748,20629660,49.17
2017-05-25,47.8665,48.6314,47.7735,48.477,33198440,47.4915
2017-05-26,48.485,48.749,48.2515,48.5735,25028480,47.145
2017-05-30,48.5155,48.81,48.4745,48.794,29325760,47.67
2017-05-31,48.751,48.9635,48.009,48.243,48943920,47.538
2017-06-01,48.4475,48.575,48.0005,48.3475,28203880,47.1155
2017-06-02,48.473,48.78,48.3,48.78,34943180,46.989
2017-06-05,48.8275,49.3455,48.755,49.184,25038300,47.8685
2017-06-06,49.158,49.4125,48.757,48.836,36287480,47.5315
2017-06-07,48.9825,49.2075,48.7885,49.054,28943840,47.9725
2017-06-08,49.1175,49.2285,48.86,49.17,29543680,47.8545
2017-06-09,49.225,49.225,46.7815,47.4915,66123720,48.2795
2017-06-12,46.978,47.4678,45.7616,47.145,75248800,47.6135
2017-06-13,47.5955,47.999,47.2045,47.67,40261540,46.4065
2017-06-14,47.996,48.0575,47.1125,47.538,29748600,47.0245
2017-06-15,46.6985,47.167,46.222,47.1155,41305540,45.8895
2017-06-16,47.0,47.102,46.5798,46.989,61239960,45.4365
2017-06-19,47.498,47.9995,47.4525,47.8685,30609340,44.9055
2017-06-20,47.876,48.081,47.5005,47.5315,22517240,45.5855
2017-06-21,47.682,48.005,47.538,47.9725,24044660,45.3345
2017-06-22,47.935,48.036,47.7275,47.8545,18833560,45.9295
2017-06-23,47.8415,48.3,47.71,48.2795,30550300,46.44
2017-06-26,48.495,48.6655,47.5395,47.6135,31937520,46.5045
2017-06-27,47.123,47.4145,46.3425,46.4065,51562860,47.1915
2017-06-28,46.45,47.1375,45.8,47.0245,54384540,47.358
2017-06-29,46.496,46.563,45.531,45.8895,65762580,47.8
2017-06-30,46.3025,46.3025,45.4155,45.4365,41728040,47.671
2017-07-03,45.609,45.697,44.7395,44.9055,34207460,48.27
2017-07-05,45.088,45.7255,44.925,45.5855,36266380,48.5445
2017-07-06,45.206,45.7472,44.985,45.3345,28487680,48.4075
2017-07-07,45.4425,46.077,45.4425,45.9295,32066120,48.646
2017-07-10,46.0885,46.519,45.9795,46.44,23841820,49.017
2017-07-11,46.477,46.5715,46.1,46.5045,22250620,47.535
2017-07-12,46.934,47.315,46.7235,47.1915,30627880,47.39
2017-07-13,47.3145,47.7225,47.1505,47.358,25893500,46.7045
2017-07-14,47.6,47.8455,47.4002,47.8,21057880,47.0765
2017-07-17,47.85,48.037,47.462,47.671,23285440,46.525
2017-07-18,47.65,48.402,47.53,48.27,23061060,46.5415
2017-07-19,48.392,48.652,48.2015,48.5445,24479560,46.5195
2017-07-20,48.75,48.795,48.0755,48.4075,32427980,46.1825
2017-07-21,48.1125,48.6615,48.0075,48.646,33947960,46.398
